qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
HGDLLJHE_00091	BP	0015767	lactose transport	12.8387589598	0.824969227131	1	97
HGDLLJHE_00091	CC	0005886	plasma membrane	2.47658084651	0.533203507742	1	97
HGDLLJHE_00091	MF	0030395	lactose binding	13.5256024737	0.838704511196	2	97
HGDLLJHE_00092	MF	0009927	histidine phosphotransfer kinase activity	9.36532446633	0.749052911926	1	94
HGDLLJHE_00092	BP	0000160	phosphorelay signal transduction system	5.08378714175	0.632086144577	1	94
HGDLLJHE_00092	CC	0005886	plasma membrane	2.32824940396	0.52625490361	1	93
HGDLLJHE_00092	MF	0004721	phosphoprotein phosphatase activity	7.47206553247	0.701605349553	2	94
HGDLLJHE_00092	MF	0000155	phosphorelay sensor kinase activity	6.39342986006	0.671841576884	3	94
HGDLLJHE_00092	BP	0055085	transmembrane transport	2.61801134697	0.539637519244	7	94
HGDLLJHE_00092	MF	0022857	transmembrane transporter activity	3.02935370112	0.557421161075	16	94
HGDLLJHE_00092	BP	0006793	phosphorus metabolic process	0.143468595366	0.359697764817	16	4
HGDLLJHE_00092	MF	0005524	ATP binding	2.91641996056	0.552665720787	18	94
HGDLLJHE_00093	BP	0071702	organic substance transport	3.73755970483	0.585411810865	1	100
HGDLLJHE_00093	MF	0022857	transmembrane transporter activity	3.18837618793	0.563969478931	1	100
HGDLLJHE_00093	CC	0016020	membrane	1.03860847232	0.452676430442	1	100
HGDLLJHE_00093	BP	0006814	sodium ion transport	2.81029661434	0.548112398887	2	37
HGDLLJHE_00093	BP	0055085	transmembrane transport	2.75544088342	0.545725040946	3	100
HGDLLJHE_00093	CC	0071944	cell periphery	0.874943183127	0.440517753359	3	37
HGDLLJHE_00094	CC	0016020	membrane	1.03855810145	0.452672842087	1	97
HGDLLJHE_00095	CC	0005886	plasma membrane	2.47654696769	0.533201944809	1	99
HGDLLJHE_00096	BP	0000160	phosphorelay signal transduction system	5.35056627243	0.640566346549	1	98
HGDLLJHE_00096	MF	0003677	DNA binding	3.14217836044	0.562084288682	1	97
HGDLLJHE_00096	CC	0032993	protein-DNA complex	0.0638541789524	0.341391146194	1	1
HGDLLJHE_00096	MF	0001217	DNA-binding transcription repressor activity	0.114872946473	0.353912507815	5	1
HGDLLJHE_00096	BP	0006355	regulation of DNA-templated transcription	3.42365731253	0.573365412858	6	98
HGDLLJHE_00096	MF	0001216	DNA-binding transcription activator activity	0.105548361164	0.351872876957	6	1
HGDLLJHE_00096	MF	0001067	transcription regulatory region nucleic acid binding	0.0585022246914	0.339819862518	8	1
HGDLLJHE_00096	BP	1902680	positive regulation of RNA biosynthetic process	0.0705441485506	0.343265335544	25	1
HGDLLJHE_00096	BP	1902679	negative regulation of RNA biosynthetic process	0.0659994095508	0.34200238855	29	1
HGDLLJHE_00097	MF	0047134	protein-disulfide reductase (NAD(P)H) activity	9.91162658612	0.761829325006	1	93
HGDLLJHE_00097	BP	0017004	cytochrome complex assembly	8.32720617581	0.723702172897	1	93
HGDLLJHE_00097	CC	0005886	plasma membrane	2.47658920082	0.533203893149	1	93
HGDLLJHE_00097	BP	0045454	cell redox homeostasis	8.08818947083	0.71764505947	2	93
HGDLLJHE_00097	MF	0009055	electron transfer activity	5.0485778901	0.630950470651	6	93
HGDLLJHE_00098	MF	0034618	arginine binding	12.9836923828	0.827897578218	1	78
HGDLLJHE_00098	BP	0051259	protein complex oligomerization	8.55651352601	0.729432053099	1	78
HGDLLJHE_00098	CC	0005737	cytoplasm	1.27931622847	0.468931163966	1	78
HGDLLJHE_00098	BP	0006526	arginine biosynthetic process	8.14233327528	0.719024918555	2	78
HGDLLJHE_00098	MF	0003700	DNA-binding transcription factor activity	4.43306350064	0.610416298399	5	78
HGDLLJHE_00098	MF	0003677	DNA binding	3.17528271745	0.563436569783	7	78
HGDLLJHE_00098	BP	0006355	regulation of DNA-templated transcription	3.42358882077	0.57336272546	17	78
HGDLLJHE_00099	CC	0009347	aspartate carbamoyltransferase complex	13.8146216434	0.843658407835	1	98
HGDLLJHE_00099	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.57251770142	0.729829078751	1	98
HGDLLJHE_00099	MF	0046872	metal ion binding	2.48146289162	0.533428619553	1	98
HGDLLJHE_00099	MF	0016740	transferase activity	2.07193507245	0.513704043047	3	88
HGDLLJHE_00099	BP	0006221	pyrimidine nucleotide biosynthetic process	7.19214374976	0.694099864358	5	98
HGDLLJHE_00100	MF	0004070	aspartate carbamoyltransferase activity	10.1357784519	0.766969426344	1	97
HGDLLJHE_00100	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.49636567655	0.727936597441	1	97
HGDLLJHE_00100	CC	0005829	cytosol	2.65771765306	0.541412415365	1	97
HGDLLJHE_00100	MF	0016597	amino acid binding	9.0539121698	0.741602726511	2	97
HGDLLJHE_00100	BP	0006222	UMP biosynthetic process	7.58990736798	0.704722900139	3	87
HGDLLJHE_00100	BP	0006520	amino acid metabolic process	3.84941101137	0.589581179317	32	97
HGDLLJHE_00101	MF	0004585	ornithine carbamoyltransferase activity	11.2419394325	0.79154110214	1	98
HGDLLJHE_00101	BP	0019240	citrulline biosynthetic process	9.75918684832	0.7583004042	1	98
HGDLLJHE_00101	CC	0005737	cytoplasm	1.25363978264	0.467274714157	1	98
HGDLLJHE_00101	BP	0042450	arginine biosynthetic process via ornithine	9.70335053226	0.757000925718	2	98
HGDLLJHE_00101	MF	0016597	amino acid binding	9.04742544862	0.741446187883	2	98
HGDLLJHE_00101	BP	0019547	arginine catabolic process to ornithine	0.121651338889	0.355343657489	30	1
HGDLLJHE_00101	BP	0019546	arginine deiminase pathway	0.117898103635	0.354556297846	31	1
HGDLLJHE_00102	MF	0008804	carbamate kinase activity	12.9184009533	0.826580411621	1	97
HGDLLJHE_00102	BP	0019546	arginine deiminase pathway	11.501078312	0.797120241355	1	97
HGDLLJHE_00102	CC	0005829	cytosol	2.6286610828	0.540114882187	1	97
HGDLLJHE_00103	MF	0016990	arginine deiminase activity	12.6925507732	0.821998323652	1	98
HGDLLJHE_00103	BP	0019546	arginine deiminase pathway	11.6146940943	0.799546501632	1	98
HGDLLJHE_00103	CC	0005737	cytoplasm	1.2409923026	0.466452559039	1	97
HGDLLJHE_00103	BP	0019547	arginine catabolic process to ornithine	10.6127892848	0.777722051286	2	87
HGDLLJHE_00104	CC	0005886	plasma membrane	2.47658874968	0.533203872337	1	98
HGDLLJHE_00105	MF	0015556	C4-dicarboxylate transmembrane transporter activity	10.6127789676	0.777721821363	1	96
HGDLLJHE_00105	BP	0015740	C4-dicarboxylate transport	8.96118720333	0.739359715473	1	96
HGDLLJHE_00105	CC	0005886	plasma membrane	2.47658556704	0.533203725513	1	96
HGDLLJHE_00106	MF	0008797	aspartate ammonia-lyase activity	12.7321702074	0.822805060552	1	97
HGDLLJHE_00106	BP	0006531	aspartate metabolic process	9.43776154333	0.750768048764	1	97
HGDLLJHE_00106	CC	0005829	cytosol	2.62937376856	0.540146793007	1	97
HGDLLJHE_00106	BP	0006099	tricarboxylic acid cycle	7.29705235741	0.696929584215	2	97
HGDLLJHE_00107	CC	0016020	membrane	1.03857832621	0.452674282883	1	96
HGDLLJHE_00110	BP	0002132	wobble position uridine ribose methylation	11.8927199968	0.805434152422	1	97
HGDLLJHE_00110	MF	0016427	tRNA (cytidine) methyltransferase activity	9.10448597193	0.742821263951	1	79
HGDLLJHE_00110	CC	0005737	cytoplasm	1.24094131336	0.466449236002	1	97
HGDLLJHE_00110	BP	0002131	wobble position cytosine ribose methylation	11.8923992887	0.805427400789	2	97
HGDLLJHE_00110	MF	0016300	tRNA (uridine) methyltransferase activity	8.41357781784	0.725869559295	3	79
HGDLLJHE_00110	MF	0003723	RNA binding	3.31260928924	0.568972348439	11	97
HGDLLJHE_00111	MF	0000155	phosphorelay sensor kinase activity	6.52847313002	0.675698733339	1	96
HGDLLJHE_00111	BP	0000160	phosphorelay signal transduction system	5.19116788329	0.635525634028	1	96
HGDLLJHE_00111	CC	0005886	plasma membrane	2.40277507516	0.529772883797	1	96
HGDLLJHE_00111	MF	0016787	hydrolase activity	0.807743189917	0.435197823671	11	35
HGDLLJHE_00112	MF	0000156	phosphorelay response regulator activity	7.94971388367	0.714094840952	1	96
HGDLLJHE_00112	CC	0032993	protein-DNA complex	6.08241285291	0.662800200327	1	96
HGDLLJHE_00112	BP	0000160	phosphorelay signal transduction system	5.35056686753	0.640566365227	1	96
HGDLLJHE_00112	CC	0005829	cytosol	2.71026313172	0.543740971418	2	96
HGDLLJHE_00112	MF	0000976	transcription cis-regulatory region binding	5.57265693766	0.647466026792	3	96
HGDLLJHE_00112	BP	0006355	regulation of DNA-templated transcription	3.42365769331	0.573365427799	6	96
HGDLLJHE_00113	MF	0051082	unfolded protein binding	7.58596766676	0.704619066508	1	19
HGDLLJHE_00113	CC	0030288	outer membrane-bounded periplasmic space	6.80798558476	0.683557535761	1	19
HGDLLJHE_00114	BP	0006829	zinc ion transport	9.5249859483	0.752824602926	1	98
HGDLLJHE_00114	MF	0008324	monoatomic cation transmembrane transporter activity	4.53151442098	0.613792380686	1	98
HGDLLJHE_00114	CC	0016020	membrane	1.03859789094	0.452675676645	1	98
HGDLLJHE_00114	BP	0006826	iron ion transport	7.35644065756	0.698522463353	2	98
HGDLLJHE_00114	BP	0098655	monoatomic cation transmembrane transport	4.33562709085	0.607037889424	5	98
HGDLLJHE_00115	BP	0061621	canonical glycolysis	11.3553609171	0.793990842372	1	99
HGDLLJHE_00115	CC	0005945	6-phosphofructokinase complex	11.3482736199	0.793838126361	1	99
HGDLLJHE_00115	MF	0070095	fructose-6-phosphate binding	11.1604690836	0.78977382542	1	99
HGDLLJHE_00115	MF	0003872	6-phosphofructokinase activity	10.8636797603	0.783280604427	2	99
HGDLLJHE_00115	MF	0016208	AMP binding	10.2145490447	0.76876222222	4	99
HGDLLJHE_00115	MF	0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	9.38474201994	0.749513321963	5	77
HGDLLJHE_00115	MF	0048029	monosaccharide binding	9.20042836201	0.745123658735	6	99
HGDLLJHE_00115	BP	0030388	fructose 1,6-bisphosphate metabolic process	10.0124502398	0.76414846164	8	99
HGDLLJHE_00115	MF	0042802	identical protein binding	7.92037083232	0.713338587352	8	99
HGDLLJHE_00115	CC	0016020	membrane	1.01790068185	0.451193825097	8	98
HGDLLJHE_00115	BP	0006002	fructose 6-phosphate metabolic process	9.57340354712	0.753962117166	9	99
HGDLLJHE_00115	MF	0005524	ATP binding	3.03892249648	0.557819980543	14	99
HGDLLJHE_00115	MF	0046872	metal ion binding	2.48308925797	0.533503562361	22	99
HGDLLJHE_00115	BP	0046835	carbohydrate phosphorylation	6.36809612571	0.671113462283	36	77
HGDLLJHE_00116	MF	0042132	fructose 1,6-bisphosphate 1-phosphatase activity	11.1717862136	0.790019704537	1	95
HGDLLJHE_00116	BP	0030388	fructose 1,6-bisphosphate metabolic process	9.80405873738	0.759342015791	1	95
HGDLLJHE_00116	CC	0005829	cytosol	2.62744791567	0.540060552141	1	95
HGDLLJHE_00116	BP	0006071	glycerol metabolic process	8.64846557139	0.73170813292	2	95
HGDLLJHE_00116	BP	0006094	gluconeogenesis	8.13735017086	0.718898115817	4	95
HGDLLJHE_00116	MF	0046872	metal ion binding	2.4314081321	0.531109970861	7	95
HGDLLJHE_00118	MF	0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	11.2350200296	0.791391253964	1	97
HGDLLJHE_00118	BP	0035999	tetrahydrofolate interconversion	8.85935977808	0.73688310538	1	97
HGDLLJHE_00118	CC	0005829	cytosol	2.62906281606	0.540132870504	1	97
HGDLLJHE_00118	BP	0009086	methionine biosynthetic process	7.76490096503	0.709308103777	3	97
HGDLLJHE_00118	MF	0071949	FAD binding	7.37453247654	0.6990064331	4	97
HGDLLJHE_00119	MF	0004412	homoserine dehydrogenase activity	11.1099447784	0.788674596606	1	96
HGDLLJHE_00119	BP	0009090	homoserine biosynthetic process	10.4190095982	0.773383684502	1	96
HGDLLJHE_00119	MF	0004072	aspartate kinase activity	10.6180011926	0.777838186858	2	96
HGDLLJHE_00119	BP	0009088	threonine biosynthetic process	8.82386523505	0.736016477433	2	96
HGDLLJHE_00119	BP	0009089	lysine biosynthetic process via diaminopimelate	8.04029006555	0.716420484144	5	96
HGDLLJHE_00119	MF	0050661	NADP binding	6.83067682019	0.68418838273	5	96
HGDLLJHE_00119	MF	0005524	ATP binding	2.948373288	0.554020420275	10	96
HGDLLJHE_00120	MF	0003962	cystathionine gamma-synthase activity	11.9109236681	0.805817231923	1	93
HGDLLJHE_00120	BP	0019346	transsulfuration	9.82114206696	0.759737944619	1	93
HGDLLJHE_00120	CC	0005737	cytoplasm	1.26578715819	0.468060464273	1	93
HGDLLJHE_00120	MF	0016846	carbon-sulfur lyase activity	8.90485696882	0.73799142118	2	93
HGDLLJHE_00120	MF	0030170	pyridoxal phosphate binding	6.42784388599	0.672828360442	4	93
HGDLLJHE_00121	BP	0009086	methionine biosynthetic process	8.0045717531	0.715504949402	1	99
HGDLLJHE_00121	MF	0003700	DNA-binding transcription factor activity	4.43306781925	0.61041644731	1	99
HGDLLJHE_00121	CC	0005737	cytoplasm	1.27931747476	0.468931243961	1	99
HGDLLJHE_00121	MF	0003677	DNA binding	3.17528581075	0.563436695811	3	99
HGDLLJHE_00121	BP	0045892	negative regulation of DNA-templated transcription	6.28864663933	0.668820568827	7	99
HGDLLJHE_00122	MF	0004470	malic enzyme activity	11.1908253457	0.790433073196	1	96
HGDLLJHE_00122	BP	0006414	translational elongation	0.0764772056522	0.344854352016	1	1
HGDLLJHE_00122	MF	0051287	NAD binding	6.78750586917	0.682987268805	3	96
HGDLLJHE_00122	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	5.88697917102	0.657000180729	4	96
HGDLLJHE_00122	MF	0046872	metal ion binding	2.50807582012	0.534651870701	9	96
HGDLLJHE_00122	MF	0008948	oxaloacetate decarboxylase activity	1.06289833775	0.454396787443	18	9
HGDLLJHE_00122	MF	0003746	translation elongation factor activity	0.0824926070173	0.346403656116	24	1
HGDLLJHE_00122	MF	0016787	hydrolase activity	0.0229883024871	0.326715069858	28	1
HGDLLJHE_00123	MF	0019843	rRNA binding	6.11892941595	0.663873542502	1	81
HGDLLJHE_00123	CC	1990904	ribonucleoprotein complex	4.49282582516	0.612470087216	1	81
HGDLLJHE_00123	BP	0006412	translation	3.42846951053	0.573554160893	1	81
HGDLLJHE_00123	MF	0003735	structural constituent of ribosome	3.80658095762	0.587991896447	2	81
HGDLLJHE_00123	CC	0005840	ribosome	3.52127731769	0.577168769843	2	82
HGDLLJHE_00123	MF	0046872	metal ion binding	2.43103396756	0.531092549302	5	79
HGDLLJHE_00125	CC	1990077	primosome complex	9.59576535874	0.754486510346	1	92
HGDLLJHE_00125	BP	0006269	DNA replication, synthesis of primer	9.40471951643	0.749986511983	1	92
HGDLLJHE_00125	MF	0043138	3'-5' DNA helicase activity	8.79035006489	0.735196576098	1	93
HGDLLJHE_00125	BP	0006270	DNA replication initiation	9.2338697784	0.745923351482	2	93
HGDLLJHE_00125	BP	0006268	DNA unwinding involved in DNA replication	9.12974677281	0.743428636404	3	93
HGDLLJHE_00125	BP	0006302	double-strand break repair	7.3582087975	0.698569788644	4	93
HGDLLJHE_00125	MF	0008270	zinc ion binding	5.02558665424	0.630206750245	5	92
HGDLLJHE_00125	MF	0003677	DNA binding	3.17539366762	0.563441090108	10	93
HGDLLJHE_00125	BP	0006310	DNA recombination	5.66132419965	0.650182162425	11	93
HGDLLJHE_00125	MF	0005524	ATP binding	3.06950918795	0.55909061498	11	93
HGDLLJHE_00125	MF	0016787	hydrolase activity	2.23246661137	0.521649724282	25	93
HGDLLJHE_00126	MF	0000976	transcription cis-regulatory region binding	5.51574733575	0.645711321967	1	98
HGDLLJHE_00126	BP	0006355	regulation of DNA-templated transcription	3.38869429998	0.571990062431	1	98
HGDLLJHE_00126	MF	0003700	DNA-binding transcription factor activity	4.38788002957	0.608854319678	6	98
HGDLLJHE_00127	MF	0042834	peptidoglycan binding	10.1915681175	0.768239899343	1	95
HGDLLJHE_00127	BP	0051301	cell division	5.07487031899	0.631798905425	1	85
HGDLLJHE_00127	CC	0016020	membrane	0.562934460306	0.41364204764	1	55
HGDLLJHE_00128	MF	0004298	threonine-type endopeptidase activity	11.2943336555	0.792674270051	1	98
HGDLLJHE_00128	CC	0009376	HslUV protease complex	10.2502733223	0.76957301757	1	98
HGDLLJHE_00128	BP	0051603	proteolysis involved in protein catabolic process	6.18266080276	0.66573917379	1	98
HGDLLJHE_00128	CC	0005839	proteasome core complex	9.96424746333	0.763041169697	2	98
HGDLLJHE_00128	MF	0046872	metal ion binding	2.45772737749	0.532332081677	6	98
HGDLLJHE_00129	MF	0036402	proteasome-activating activity	10.9520988167	0.785224231892	1	95
HGDLLJHE_00129	CC	0009376	HslUV protease complex	10.2459518016	0.769475011884	1	95
HGDLLJHE_00129	BP	0043335	protein unfolding	9.68928910824	0.756673085305	1	95
HGDLLJHE_00129	BP	1901800	positive regulation of proteasomal protein catabolic process	9.49460355015	0.75210932761	2	95
HGDLLJHE_00129	MF	0008233	peptidase activity	4.61390062522	0.616589485936	2	97
HGDLLJHE_00129	MF	0016887	ATP hydrolysis activity	4.52327753882	0.613511336065	3	95
HGDLLJHE_00129	MF	0005524	ATP binding	3.03821121841	0.557790356684	10	96
HGDLLJHE_00129	BP	0051603	proteolysis involved in protein catabolic process	6.18005418971	0.665663058614	14	95
HGDLLJHE_00130	MF	0046428	1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	13.00583338	0.82834349073	1	97
HGDLLJHE_00130	BP	0032194	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	11.9912276766	0.807503672178	1	97
HGDLLJHE_00130	CC	0005886	plasma membrane	2.40342679573	0.52980340573	1	97
HGDLLJHE_00130	BP	0042371	vitamin K biosynthetic process	11.0309875688	0.78695175184	2	97
HGDLLJHE_00130	BP	0042374	phylloquinone metabolic process	10.8793241037	0.783625072689	6	96
HGDLLJHE_00130	BP	0009234	menaquinone biosynthetic process	9.35345448107	0.748771227353	8	97
HGDLLJHE_00131	MF	0060698	endoribonuclease inhibitor activity	15.2604108637	0.852365467729	1	95
HGDLLJHE_00131	BP	1902369	negative regulation of RNA catabolic process	10.9485369971	0.785146087975	1	95
HGDLLJHE_00131	CC	0005829	cytosol	2.71024550333	0.543740194019	1	95
HGDLLJHE_00131	MF	0047443	4-hydroxy-4-methyl-2-oxoglutarate aldolase activity	12.1325769402	0.810458445241	4	95
HGDLLJHE_00131	MF	0008948	oxaloacetate decarboxylase activity	11.3052407917	0.79290983585	5	95
HGDLLJHE_00131	MF	0019899	enzyme binding	6.92306123273	0.686746040278	10	95
HGDLLJHE_00134	MF	0042910	xenobiotic transmembrane transporter activity	8.39271085938	0.72534695263	1	97
HGDLLJHE_00134	BP	0042908	xenobiotic transport	8.08612308406	0.717592306087	1	97
HGDLLJHE_00134	CC	0005886	plasma membrane	2.45173577143	0.53205444429	1	96
HGDLLJHE_00134	MF	0015297	antiporter activity	7.61005970989	0.70525360848	2	97
HGDLLJHE_00134	BP	0055085	transmembrane transport	2.7554285996	0.545724503697	2	97
HGDLLJHE_00135	MF	0004807	triose-phosphate isomerase activity	11.2734814325	0.792223599409	1	100
HGDLLJHE_00135	BP	0046166	glyceraldehyde-3-phosphate biosynthetic process	11.1001754853	0.788461763437	1	100
HGDLLJHE_00135	CC	0005829	cytosol	2.71027865366	0.543741655923	1	100
HGDLLJHE_00135	BP	0019563	glycerol catabolic process	9.73370226564	0.757707763967	2	100
HGDLLJHE_00135	BP	0006094	gluconeogenesis	8.39388150526	0.725376288291	9	100
HGDLLJHE_00135	BP	0006096	glycolytic process	7.67825479085	0.707044321304	14	100
HGDLLJHE_00137	CC	0005886	plasma membrane	2.47461578879	0.533112836022	1	5
HGDLLJHE_00139	MF	0003700	DNA-binding transcription factor activity	2.17782923733	0.518978465843	1	1
HGDLLJHE_00139	BP	0006355	regulation of DNA-templated transcription	1.68190503687	0.493007384795	1	1
HGDLLJHE_00140	BP	0051085	chaperone cofactor-dependent protein refolding	8.96216327679	0.739383386905	1	100
HGDLLJHE_00140	MF	0051087	protein-folding chaperone binding	8.75620551136	0.734359668859	1	100
HGDLLJHE_00140	CC	0005737	cytoplasm	1.27930646588	0.468930537332	1	100
HGDLLJHE_00140	MF	0044183	protein folding chaperone	8.10804198796	0.718151537128	2	100
HGDLLJHE_00140	MF	0051082	unfolded protein binding	7.58715249966	0.704650296457	3	100
HGDLLJHE_00140	MF	0005524	ATP binding	3.06937851453	0.559085200035	5	100
HGDLLJHE_00140	MF	0046872	metal ion binding	2.50797472686	0.534647236307	13	100
HGDLLJHE_00141	CC	1990220	GroEL-GroES complex	10.5210523372	0.775673212897	1	98
HGDLLJHE_00141	BP	0045041	protein import into mitochondrial intermembrane space	10.4458398353	0.773986755706	1	98
HGDLLJHE_00141	MF	0051087	protein-folding chaperone binding	8.75658421621	0.734368960124	1	98
HGDLLJHE_00141	BP	0001819	positive regulation of cytokine production	9.85365989899	0.760490638119	2	98
HGDLLJHE_00141	MF	0044183	protein folding chaperone	8.10839265981	0.718160477897	2	98
HGDLLJHE_00141	MF	0051082	unfolded protein binding	7.5874806431	0.704658945265	3	98
HGDLLJHE_00141	BP	0034620	cellular response to unfolded protein	9.46982245486	0.751525072717	4	98
